"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
8,19,439,911,169,380,481,199,1,1,1
8,19,440,1159,214,274,591,166,1,1,1
8,19,441,787,183,418,416,210,1,1,1
8,19,442,656,141,399,345,186,1,1,1
8,19,443,643,148,396,311,193,1,1,1
8,19,444,547,142,331,286,156,1,1,1
8,19,445,431,86,240,226,117,1,1,1
8,19,446,651,160,417,325,191,1,2,1
8,19,447,595,144,322,296,159,1,5,2
8,19,448,499,108,307,249,152,1,1,2
8,19,449,410,111,251,225,118,1,6,1
8,19,450,693,182,426,388,216,1,4,1
8,19,451,200,69,108,94,60,1,4,1
8,19,452,587,164,270,255,142,2,6,1
8,19,453,295,78,158,144,70,1,2,1
8,19,454,416,120,234,209,107,1,1,1
8,19,455,860,175,445,445,202,1,4,1
8,19,456,528,118,314,280,159,1,2,2
8,19,457,455,134,241,213,111,2,13,1
8,19,458,471,97,236,214,110,1,35,1
8,19,459,510,138,298,248,143,3,157,5
8,19,460,918,260,600,470,281,2,7,1
8,19,461,753,231,528,394,234,1,11,1
8,19,462,635,200,468,339,214,1,65,2
8,19,463,710,208,439,400,200,1,4,1
8,19,464,1025,279,551,553,259,1,2,1
8,19,465,810,233,435,439,211,1,1,1
8,19,466,895,214,603,451,262,1,2,1
8,19,467,623,91,291,272,138,1,1,1
8,19,468,1023,255,541,538,270,1,1,1
8,19,469,464,121,254,228,132,1,4,1
8,19,470,453,125,216,232,108,1,5,7
8,19,471,669,128,257,350,150,1,1,1
8,19,472,683,154,243,362,150,1,1,1
8,19,473,569,130,227,328,185,1,1,1
8,19,474,432,88,172,218,119,1,1,1
8,19,475,642,107,201,327,120,1,1,1
8,19,476,790,207,339,346,194,1,1,1
8,19,477,777,207,349,340,193,1,1,2
8,19,478,715,181,245,350,146,1,1,1
8,19,479,529,144,230,271,118,1,1,1
8,19,480,879,236,473,422,236,1,1,1
8,19,481,851,158,429,425,216,1,1,1
8,19,482,866,196,494,421,240,1,1,1
8,19,483,857,175,360,439,202,1,1,1
8,19,484,715,117,212,400,134,1,1,1
8,19,485,933,135,260,502,173,1,1,1
8,19,486,2853,245,844,1504,456,1,1,1
8,19,487,1550,232,598,809,325,1,1,1
8,19,488,875,159,435,450,234,1,1,1
8,19,489,721,141,383,404,195,1,2,1
8,19,490,1521,203,578,807,316,1,1,1
8,19,491,656,122,163,304,105,1,1,1
8,19,492,1322,169,353,673,227,1,1,1
8,19,493,1243,164,289,687,187,1,1,1
8,19,494,1129,189,345,565,140,1,1,1
8,19,495,1162,242,384,646,218,1,1,1
8,19,496,770,181,270,408,161,1,2,1
8,19,497,847,165,307,452,189,1,1,1
8,19,498,529,116,209,272,118,1,1,1
8,19,499,722,158,283,362,152,1,1,1
8,19,500,711,175,361,382,191,1,4,1
8,19,501,548,157,331,277,156,1,2,2
8,19,502,1386,214,627,781,183,1,9,2
8,19,503,394,92,233,167,100,1,6,1
8,19,504,629,154,405,331,185,1,9,5
8,19,505,594,169,346,313,171,1,1,1
8,19,506,662,176,312,328,163,1,1,1
8,19,507,648,163,316,304,168,1,1,1
8,19,508,868,185,398,420,186,1,1,1
8,19,509,1489,279,447,755,263,1,1,1
8,19,510,650,123,305,345,163,1,1,1
8,19,511,628,111,254,329,141,1,1,1
8,19,512,751,165,303,371,156,1,1,1
8,19,513,1207,203,407,675,221,1,1,1
8,19,514,1182,221,393,628,225,1,1,1
8,19,515,1197,227,490,562,270,1,1,1
8,19,516,469,102,283,243,133,1,1,1
8,19,517,668,171,370,325,179,1,1,1
8,19,518,781,200,467,426,248,1,5,1
8,19,519,590,166,275,319,171,1,3,1
8,19,520,628,155,331,363,175,1,1,1
8,19,521,771,228,431,373,218,1,1,1
8,19,522,695,195,374,358,176,1,1,1
8,19,523,450,129,235,214,110,1,1,1
8,19,524,593,150,281,281,153,1,1,1
8,19,525,558,126,233,274,133,1,1,1
8,19,526,505,112,221,295,112,1,1,1
8,19,527,921,255,404,439,216,1,1,1
8,19,528,1101,232,468,523,241,1,2,1
8,19,529,956,199,425,433,200,1,1,1
8,19,530,1032,249,460,492,246,1,1,1
8,19,531,668,159,259,306,150,1,1,1
